9TE5,small_airport,Kalt Ranch Airport,15,NA,US,US-TX,Fulton,9TE5,,9TE5,"28.154499053955078, -96.97689819335938"
9TE6,small_airport,Rocky Creek Ranch Airport,390,NA,US,US-TX,La Grange,9TE6,,9TE6,"29.916900634765625, -96.80030059814453"
9TE7,small_airport,Flying G H Ranch Airport,455,NA,US,US-TX,Paige,9TE7,,9TE7,"30.245278, -97.082778"
9TE8,closed,Shell Pelican Island Heliport,10,NA,US,US-TX,Galveston,,,,"29.322701, -94.786903"
9TE9,closed,Dresser Industries/Magcobar/ Heliport,10,NA,US,US-TX,Galveston,,,,"29.323298, -94.782997"
9TN0,heliport,Summit Medical Center Heliport,530,NA,US,US-TN,Nashville,9TN0,,9TN0,"36.177799224853516, -86.6082992553711"
9TN1,small_airport,Versailles Aerodrome,855,NA,US,US-TN,Eagleville,9TN1,,9TN1,"35.72999954223633, -86.53780364990234"
9TN2,small_airport,Meadowlark Airport,460,NA,US,US-TN,Camden,9TN2,,9TN2,"36.16389846801758, -88.2052993774414"
9TN3,small_airport,Mehrhoff Field,426,NA,US,US-TN,Rossville,9TN3,,9TN3,"35.11360168457031, -89.52439880371094"
9TN4,small_airport,Foreman Field,705,NA,US,US-TN,Springfield,9TN4,,9TN4,"36.457698822021484, -86.94599914550781"
9TN5,small_airport,Askey Field,810,NA,US,US-TN,Culleoka,9TN5,,9TN5,"35.45830154418945, -86.95690155029297"
9TN6,heliport,Performance Helicopters Heliport,280,NA,US,US-TN,Arlington,9TN6,,9TN6,"35.28860092163086, -89.67420196533203"
9TN7,small_airport,Baskin Airport,400,NA,US,US-TN,Covington,9TN7,,9TN7,"35.534400939941406, -89.73500061035156"
9TN8,heliport,Dollar General Heliport,736,NA,US,US-TN,Goodlettsville,9TN8,,9TN8,"36.31330108642578, -86.69860076904297"
9TN9,small_airport,Toy Box Airport,630,NA,US,US-TN,Lebanon,9TN9,,9TN9,"36.01940155029297, -86.28810119628906"
9TS0,heliport,Diamond E Ranch Heliport,115,NA,US,US-TX,Sealy,9TS0,,9TS0,"29.786100387573242, -96.04329681396484"
9TS1,heliport,One O'Connor Plaza-Tower Heliport,277,NA,US,US-TX,Victoria,9TS1,,9TS1,"28.80109977722168, -97.00579833984375"
9TS2,heliport,Cig 816 Heliport,23,NA,US,US-TX,Wallisville,9TS2,,9TS2,"29.861299514770508, -94.70099639892578"
9TS3,small_airport,Simaron Ranch Airport,310,NA,US,US-TX,Waller,9TS3,,9TS3,"30.148300170898438, -95.96690368652344"
9TS4,heliport,Ladue Ranch Heliport,520,NA,US,US-TX,Wylie,9TS4,,9TS4,"33.00680160522461, -96.50689697265625"
9TS5,closed,Wilford Hall Medical Center Heliport,762,NA,US,US-TX,San Antonio,,,,"29.397377, -98.624175"
9TS6,small_airport,Goodlett Field,690,NA,US,US-TX,Alvarado,9TS6,,9TS6,"32.37889862060547, -97.17829895019531"
9TS7,heliport,U of Texas Medical Branch Ewing Hall Heliport,16,NA,US,US-TX,Galveston,9TS7,,9TS7,"29.3129997253, -94.77660369870001"
9TS8,heliport,Dallas Rehabilitation Institute Heliport,428,NA,US,US-TX,Dallas,9TS8,,9TS8,"32.84870147705078, -96.87889862060547"
9TS9,heliport,Toyota of Dallas Inc Heliport,487,NA,US,US-TX,Dallas,9TS9,,9TS9,"32.907901763916016, -96.8906021118164"
9TX0,heliport,Houston Police Command Station Heliport,40,NA,US,US-TX,Houston,9TX0,,9TX0,"29.656600952148438, -95.32019805908203"
9TX1,small_airport,Bar S Ranch Airport,465,NA,US,US-TX,Giddings,9TX1,,9TX1,"30.143299102783203, -96.8561019897461"
9TX2,small_airport,Bennetts Airport,445,NA,US,US-TX,Crandall,9TX2,,9TX2,"32.63710021972656, -96.4083023071289"
9TX3,small_airport,Horan Airport,3339,NA,US,US-TX,Plainview,9TX3,,9TX3,"34.16899871826172, -101.63500213623047"
9TX4,small_airport,Flying H Ranch Airport,1000,NA,US,US-TX,Liberty Hill,9TX4,,9TX4,"30.65959930419922, -97.91110229492188"
9TX5,small_airport,Camp Bullis Als (Cals) Airport,1158,NA,US,US-TX,San Antonio,9TX5,,9TX5,"29.74469948, -98.53720093"
9TX6,small_airport,Beggs Ranch Airport,2355,NA,US,US-TX,Post,9TX6,,9TX6,"33.17509841918945, -101.02400207519531"
9TX7,small_airport,Hitex Private Airport,700,NA,US,US-TX,Pottsboro,9TX7,,9TX7,"33.841800689697266, -96.6697006225586"
9TX8,heliport,Infomart Heliport,420,NA,US,US-TX,Dallas,9TX8,,9TX8,"32.80289840698242, -96.82109832763672"
9TX9,small_airport,Canon Ranch Airport,2380,NA,US,US-TX,Sheffield,9TX9,,9TX9,"30.748199462890625, -101.96499633789062"
9U1,small_airport,Wilsall Airport,5134,NA,US,US-MT,Wilsall,9U1,,9U1,"46.04970169067383, -110.68499755859375"
9V1,small_airport,Springview Municipal Airport,2446,NA,US,US-NE,Springview,9V1,,9V1,"42.829200744628906, -99.73979949951172"
9V2,small_airport,Trenton Municipal Airport,2796,NA,US,US-NE,Trenton,9V2,,9V2,"40.1875, -101.0250015258789"
9V3,small_airport,Harrison Skyranch Airport,4863,NA,US,US-NE,Harrison,9V3,,9V3,"42.69580078125, -103.875"
9VA0,small_airport,Bath Alum Airport,1779,NA,US,US-VA,Warm Springs,9VA0,,9VA0,"38.0526008605957, -79.72889709472656"
9VA1,small_airport,Holly Point Airport,12,NA,US,US-VA,Mathews,9VA1,,9VA1,"37.405399322509766, -76.38829803466797"
9VA2,heliport,Inova Alexandria Hospital Heliport,254,NA,US,US-VA,Alexandria,9VA2,,9VA2,"38.8226013184, -77.10410308840001"
9VA3,small_airport,Crippen Creek Farm Airport,6,NA,US,US-VA,Parksley,9VA3,,9VA3,"37.762901306152344, -75.5718994140625"
9VA4,small_airport,Franwood Farms Inc. Airport,990,NA,US,US-VA,New Market,9VA4,,9VA4,"38.69089889526367, -78.62950134277344"
9VA5,heliport,Bluegrass Heliport,1720,NA,US,US-VA,Bluemont,9VA5,,9VA5,"39.063899993896484, -77.88909912109375"
9VA6,heliport,Louise Obici Memorial Hospital Heliport,40,NA,US,US-VA,Suffolk,9VA6,,9VA6,"36.752899169921875, -76.58580017089844"
9VA7,closed,Fire Station No. 14 Heliport,169,NA,US,US-VA,Chester,,,,"37.3549, -77.415497"
9VA8,heliport,Innsbrook Pavilion Heliport,250,NA,US,US-VA,Richmond,9VA8,,9VA8,"37.648799896240234, -77.58499908447266"
9VA9,heliport,Southampton Memorial Hospital Heliport,44,NA,US,US-VA,Franklin,9VA9,,9VA9,"36.69929885864258, -76.93830108642578"
9VG,small_airport,Campbell Field,40,NA,US,US-VA,Weirwood,9VG,,9VG,"37.458499908447266, -75.87879943847656"
9VG9,small_airport,Jucapa Farms Airport,1160,NA,US,US-VA,Winchester,9VG9,,9VG9,"39.372100830078125, -78.30449676513672"
9W3,small_airport,Simpson Airport,1960,NA,US,US-WV,Philippi,9W3,,9W3,"39.09339904785156, -80.0259017944336"
9W8,small_airport,Baublitz Commercial Airport,750,NA,US,US-PA,Brogue,9W8,,9W8,"39.852298736572266, -76.48639678955078"
9W9,small_airport,Clio Crop Care Airport,192,NA,US,US-SC,Clio,9W9,,9W9,"34.5614013671875, -79.53810119628906"
9WA0,heliport,Boeing Plant 2 Heliport,17,NA,US,US-WA,Seattle,9WA0,,9WA0,"47.536800384521484, -122.31300354003906"
9WA1,heliport,Quincy Valley Hospital Ems Heliport,1260,NA,US,US-WA,Quincy,9WA1,,9WA1,"47.23109817504883, -119.86799621582031"
9WA2,heliport,Odessa Memorial Hospital Ems Heliport,1700,NA,US,US-WA,Odessa,9WA2,,9WA2,"47.33060073852539, -118.68099975585938"
9WA3,small_airport,River Bend Airport,2040,NA,US,US-WA,River Bend Lodge,9WA3,,9WA3,"48.469600677490234, -117.29000091552734"
9WA4,small_airport,Piper Canyon Airport,1610,NA,US,US-WA,Goldendale,9WA4,,9WA4,"45.802799224853516, -120.95600128173828"
9WA5,heliport,Mid-Valley Hospital Ems Heliport,800,NA,US,US-WA,Omak,9WA5,,9WA5,"48.72919845581055, -119.5459976196289"
9WA6,heliport,Puget Sound Plaza Heliport,670,NA,US,US-WA,Seattle,9WA6,,9WA6,"47.60820007324219, -122.33200073242188"
9WA7,small_airport,Albritton Airport,530,NA,US,US-WA,Buckley,9WA7,,9WA7,"47.215599060058594, -122.13300323486328"
9WA8,heliport,Mason General Hospital Heliport,278,NA,US,US-WA,Shelton,9WA8,,9WA8,"47.22480010986328, -123.11199951171875"
9WA9,heliport,Naval Submarine Base Bangor Heliport,285,NA,US,US-WA,Silverdale,9WA9,,9WA9,"47.7036031255, -122.714806795"
9WI0,closed,All-State Equipment Co. Heliport,760,NA,US,US-WI,Greenfield,,,,"42.962502, -87.975098"
9WI1,small_airport,Black Otter Airport,805,NA,US,US-WI,Hortonville,9WI1,,9WI1,"44.32939910888672, -88.62359619140625"
9WI2,small_airport,Flying Dollar Ranch Airport,840,NA,US,US-WI,Maribel,9WI2,,9WI2,"44.287498474121094, -87.7958984375"
9WI3,small_airport,Buchholz Farm Airport,955,NA,US,US-WI,Morrison,9WI3,,9WI3,"44.285499572753906, -87.98680114746094"
9WI4,small_airport,Faken Airport,904,NA,US,US-WI,New Berlin,9WI4,,9WI4,"42.978599548339844, -88.13480377197266"
9WI5,small_airport,Tamarack Airport,850,NA,US,US-WI,Palmyra,9WI5,,9WI5,"42.82830047607422, -88.57450103759766"
9WI6,small_airport,Kitty Hawk Estates Airport,1500,NA,US,US-WI,Polar,9WI6,,9WI6,"45.10409927368164, -89.01679992675781"
9WI8,small_airport,Fletcher Airport,980,NA,US,US-WI,Spring Prairie,9WI8,,9WI8,"42.69390106201172, -88.37930297851562"
9WI9,small_airport,Carlson Airport,680,NA,US,US-WI,Superior,9WI9,,9WI9,"46.62080001831055, -92.08190155029297"
9WN1,small_airport,Courtney Plummer Airport,758,NA,US,US-WI,Winneconne,9WN1,,9WN1,"44.10689926147461, -88.68399810791016"
9WN2,small_airport,Voyager Village Airstrip,1020,NA,US,US-WI,Webster,9WN2,,9WN2,"45.96659851074219, -92.14600372314453"
9WN3,small_airport,Ozaukee Airport,800,NA,US,US-WI,Port Washington,9WN3,,9WN3,"43.4213981628418, -87.88899993896484"
9WN4,closed,Rag Wing Airport,1500,NA,US,US-WI,Antigo,,,,"45.084, -89.0298"
9WN5,small_airport,Lodi Lakeland Airport,844,NA,US,US-WI,Lodi,9WN5,,9WN5,"43.33330154418945, -89.52100372314453"
9WN6,closed,Medos Lake Delton Seaplane Base,832,NA,US,US-WI,Wisconsin Dells,,,,"43.606899, -89.777603"
9WN9,small_airport,Coloma Municipal Airport,1100,NA,US,US-WI,Coloma,9WN9,,9WN9,"44.060001373291016, -89.56680297851562"
9WS2,small_airport,Antique Aerodrome,655,NA,US,US-WI,De Pere,9WS2,,9WS2,"44.367639, -88.158678"
9WY0,heliport,Sheridan Memorial Hospital Heliport,3880,NA,US,US-WY,Sheridan,9WY0,,9WY0,"44.807778, -106.975278"
9X9,closed,Sack-O-Grande Acroport Airport,165,NA,US,US-TX,Katy,K9X9,,9X9,"29.912701, -95.826599"
9XA1,heliport,ESD 100 Training Field Heliport,91,NA,US,US-TX,Houston,9XA1,,9XA1,"29.700792, -95.669669"
9XA4,small_airport,Chimera Aerodrome,649,NA,US,US-TX,Venus,9XA4,,9XA4,"32.355752, -97.039822"
9XS0,small_airport,Dobbs Ranch Airport,170,NA,US,US-TX,Yoakum,9XS0,,9XS0,"29.097999572753906, -96.9552993774414"
9XS1,small_airport,The Landing Airport,570,NA,US,US-TX,Hill,9XS1,,9XS1,"31.835599899291992, -96.95279693603516"
9XS2,small_airport,Beaver Creek Airport,708,NA,US,US-TX,Sherman,9XS2,,9XS2,"33.6542626352, -96.77635967730002"
9XS3,small_airport,Macy Ranch Airport,2870,NA,US,US-TX,Post,9XS3,,9XS3,"33.10340118408203, -101.46499633789062"
9XS4,small_airport,Mc Keon Aviation Airport,750,NA,US,US-TX,Denison,9XS4,,9XS4,"33.7342987061, -96.626701355"
9XS5,small_airport,Kitten Farm Private Airport,3050,NA,US,US-TX,Slaton,9XS5,,9XS5,"33.350101470947266, -101.64199829101562"
9XS6,small_airport,Sudan Airport,3769,NA,US,US-TX,Sudan,9XS6,,9XS6,"34.0531005859375, -102.52200317382812"
9XS7,small_airport,Reeder Airport,530,NA,US,US-TX,Lone Oak,9XS7,,9XS7,"32.94710159301758, -95.95860290527344"
9XS8,heliport,Goodson Honda Heliport,115,NA,US,US-TX,Houston,9XS8,,9XS8,"30, -95.42579650878906"
9XS9,small_airport,Rancho Verde Airport,275,NA,US,US-TX,Brenham,9XS9,,9XS9,"30.283300399780273, -96.44750213623047"
9Y0,small_airport,Bowstring Airport,1372,NA,US,US-MN,Bowstring,9Y0,,9Y0,"47.54990005493164, -93.86689758300781"
9Y2,small_airport,East Gull Lake Airport,1236,NA,US,US-MN,East Gull Lake,,,9Y2,"46.385669, -94.375461"
9Y5,seaplane_base,Sky Harbor Seaplane Base,1376,NA,US,US-MN,Eveleth,9Y5,,9Y5,"47.459598541259766, -92.47660064697266"
9Y7,small_airport,Barron Municipal Airport,1113,NA,US,US-WI,Barron,9Y7,,9Y7,"45.407501220703125, -91.83429718017578"
9Z3,seaplane_base,Kodiak /Lilly Lake/ Seaplane Base,130,NA,US,US-AK,Kodiak,9Z3,,9Z3,"57.8026008605957, -152.38299560546875"
9Z7,small_airport,Kvichak /Diamond J/ Airport,25,NA,US,US-AK,Kvichak,9Z7,,9Z7,"58.96260070800781, -156.9320068359375"
9Z8,small_airport,Levelock Airport,39,NA,US,US-AK,Levelock,9Z8,KLL,9Z8,"59.128101348899996, -156.85899353"
9Z9,small_airport,Lawing Airport,475,NA,US,US-AK,Lawing,9Z9,,9Z9,"60.41109848022461, -149.3699951171875"
A05,small_airport,Dixie US Forest Service Airport,5148,NA,US,US-ID,Dixie,,,A05,"45.520699, -115.517997"
A13,small_airport,Bold Airport,900,NA,US,US-AK,Anchorage,A13,,A13,"61.34130096435547, -148.99899291992188"
A23,seaplane_base,Saginaw Seaplane Base,0,NA,US,US-AK,Saginaw Bay,A23,SGW,A23,"56.8862991333, -134.158004761"
A26,small_airport,Adin Airport,4229,NA,US,US-CA,Adin,A26,,A26,"41.18600082397461, -120.9520034790039"
A27,seaplane_base,Seldovia Seaplane Base,0,NA,US,US-AK,Seldovia,A27,,A27,"59.4341011047, -151.707992554"
A28,small_airport,Fort Bidwell Airport,4602,NA,US,US-CA,Fort Bidwell,A28,,A28,"41.87630081176758, -120.14700317382812"
A29,seaplane_base,Sitka Seaplane Base,,NA,US,US-AK,Sitka,A29,,A29,"57.052101135253906, -135.3459930419922"
A43,seaplane_base,Taku Harbor Seaplane Base,0,NA,US,US-AK,Taku Harbor,A43,,A43,"58.0690994263, -134.01499939"
A51,small_airport,Costin Airport,13,NA,US,US-FL,Port St Joe,A51,,A51,"29.758499145508, -85.289100646973"
A57,small_airport,Alsek River Airport,30,NA,US,US-AK,Yakutat,A57,,A57,"59.1991802403, -138.447293043"
A61,small_airport,Tuntutuliak Airport,16,NA,US,US-AK,Tuntutuliak,A61,WTL,A61,"60.3353004456, -162.667007446"
A63,small_airport,Twin Hills Airport,82,NA,US,US-AK,Twin Hills,A63,TWA,A63,"59.07559967041, -160.27299499512"
A67,small_airport,Harlequin Lake Airport,100,NA,US,US-AK,Yakutat,A67,,A67,"59.414398193359375, -139.02499389648438"
A68,small_airport,Situk Airport,50,NA,US,US-AK,Yakutat,A68,,A68,"59.55160140991211, -139.50900268554688"
A69,small_airport,Tanis Mesa Airport,130,NA,US,US-AK,Yakutat,A69,,A69,"59.24800109863281, -138.50399780273438"
A70,small_airport,Dangerous River Airport,50,NA,US,US-AK,Yakutat,A70,,A70,"59.41279983520508, -139.19400024414062"
A77,small_airport,Yankee Creek 2 Airport,1120,NA,US,US-AK,Yankee Creek,A77,,A77,"63.0018997192, -156.367004395"
A79,small_airport,Chignik Lake Airport,50,NA,US,US-AK,Chignik Lake,A79,KCQ,A79,"56.2550010681, -158.774993896"
A88,small_airport,Gunsight Mountain Airport,2950,NA,US,US-AK,Gunsight Mountain Lodge,A88,,A88,"61.89950180053711, -147.322998046875"
AA00,small_airport,Shump Airport,1670,NA,US,US-AK,Talkeetna,AA00,,AA00,"62.51015, -149.926717"
AA01,seaplane_base,West Beaver Seaplane Base,215,NA,US,US-AK,Big Lake,AA01,,AA01,"61.584961, -149.846531"
AA02,seaplane_base,Horseshoe Lake Seaplane Base,140,NA,US,US-AK,Big Lake,AA02,,AA02,"61.571481, -149.924111"
AA03,heliport,Central Pad Heliport,10,NA,US,US-AK,Deadhorse,AA03,,AA03,"70.171228, -146.258517"
AA04,heliport,Viking Heliport,72,NA,US,US-AK,Anchorage,AA04,,AA04,"61.224775, -149.839094"
AA05,small_airport,Shelby Strip,40,NA,US,US-AK,Anchorage,AA25,,AA25,"61.507867, -149.078925"
AA06,small_airport,Sixmile Lake Airport,85,NA,US,US-AK,Anchorage,AA06,,AA06,"61.289722, -149.806111"
AA07,heliport,Saddleback Island Heliport,150,NA,US,US-AK,Big Lake,AA07,,AA07,"61.521575, -149.927139"
AA08,heliport,Alaska Heliworx Heliport,250,NA,US,US-AK,Palmer,AA08,,AA08,"61.594722, -149.153889"
AA09,small_airport,Busch Creek Airport,3984,NA,US,US-AK,Talkeetna,AA09,,AA09,"62.477502, -147.774722"
AA11,seaplane_base,Misty Lake Seaplane Base,350,NA,US,US-AK,Wasilla,AA11,,AA11,"61.550739, -149.676131"
AA12,seaplane_base,Dove Island Lodge Seaplane Base,0,NA,US,US-AK,Sitka,AA12,,AA12,"57.0408333, -135.2955556"
AA14,heliport,Toolik Heliport,2405,NA,US,US-AK,Toolik Field Station,AA14,,AA14,"68.628168, -149.589"
AA16,small_airport,Treasure Chest Airport,125,NA,US,US-AK,Kenai,AA16,,AA16,"60.624808, -151.2945"
AA22,small_airport,Delta Daves Airport,1070,NA,US,US-AK,Delta Junction,AA22,,AA22,"64.132858, -145.804494"
AA27,heliport,Otp Heliport,38,NA,US,US-AK,Nuiqsut,PPNU,,AA27,"70.414028, -150.018563"
AA30,small_airport,Trio Estates Airport,315,NA,US,US-AK,Houston,AA30,,AA30,"61.648189, -149.870831"
AA33,small_airport,Gus Landing,120,NA,US,US-AK,Houston,AA33,,AA33,"61.60415, -149.770119"
AA35,heliport,35 Mile Lodge Heliport,690,NA,US,US-AK,Haines,AA35,,AA35,"59.4375556, -136.2293611"
AA38,heliport,Nikaitchuq Operations Center Heliport,20,NA,US,US-AK,Kuparuk,AA38,,AA38,"70.4824806, -149.8532333"
AA44,heliport,Barlett Regional Hospital Heliport,296,NA,US,US-AK,Juneau,AA44,,AA44,"58.328803, -134.460083"
AA50,small_airport,Point Thomson Sea Ice Airstrip,0,NA,US,US-AK,Deadhorse,AA50,,AA50,"70.181144, -146.35035"
AA51,heliport,Spy Island Drill-Site Heliport,21,NA,US,US-AK,Kuparuk,AA51,,AA51,"70.55625, -149.9105278"
AA76,small_airport,Timber Trails Airport,480,NA,US,US-AK,North Pole,AA76,,AA76,"64.769444, -147.329444"
AA85,seaplane_base,Walby Lake Seaplane Base,114,NA,US,US-AK,Palmer,AA85,,AA85,"61.616419, -149.221031"
AHT,closed,Amchitka Army Airfield,215,NA,US,US-AK,Amchitka Island,PAHT,AHT,,"51.3777777778, 179.259166667"
AK0,small_airport,Jakes Bar Airport,1052,NA,US,US-AK,Mccarthy,AK0,,AK0,"61.21870040893555, -142.88999938964844"
AK00,small_airport,Anchor River Airpark,120,NA,US,US-AK,Anchor Point,AK00,,AK00,"59.79669952392578, -151.86300659179688"
AK01,small_airport,Alaska Airpark,320,NA,US,US-AK,Sterling,AK01,,AK01,"60.528983, -150.625133"
AK02,small_airport,Bear Creek 1 Airport,575,NA,US,US-AK,Bear Creek,AK02,,AK02,"65.53990173339844, -161.06199645996094"
AK04,small_airport,Skelton Airport,3289,NA,US,US-AK,Eureka,3AK1,,3AK1,"61.937, -147.169006"
AK05,small_airport,Breeden Airport,365,NA,US,US-AK,Sterling,AK05,,AK05,"60.54105, -150.599217"
AK06,small_airport,Denali Airport,2050,NA,US,US-AK,Mckinley Park,AK06,,AK06,"63.64509963989258, -148.79800415039062"
AK07,small_airport,Dog Fish Bay Airport,10,NA,US,US-AK,Nanwalek,AK07,,AK07,"59.24100112915039, -151.8769989013672"
AK08,small_airport,Thomas Strip,190,NA,US,US-AK,Willow,AK08,,AK08,"61.78990173339844, -150.1060028076172"
AK09,small_airport,Wingsong Estates Airport,1100,NA,US,US-AK,Delta Junction,AK09,,AK09,"64.04959869384766, -145.5019989013672"
AK1,small_airport,Butte Municipal Airport,64,NA,US,US-AK,Palmer,AK1,,AK1,"61.53030014038086, -149.01800537109375"
AK10,small_airport,AK-10 Airstrip,210,NA,US,US-AK,Willow,AK10,,AK10,"61.71721, -150.108992"
AK11,small_airport,Point Mcintyre Airport,15,NA,US,US-AK,Point Mcintyre,AK11,,AK11,"70.40170288085938, -148.6820068359375"
AK12,small_airport,Flying Crown Airport,47,NA,US,US-AK,Anchorage,AK12,,AK12,"61.10660171508789, -149.86399841308594"
AK13,small_airport,Chena Hot Springs Airport,1195,NA,US,US-AK,Chena Hot Springs,AK13,CEX,AK13,"65.0518035889, -146.04699707"
AK14,small_airport,Turinsky Airstrip,100,NA,US,US-AK,Point Mackenzie,AK14,,AK14,"61.3512992859, -150.089004517"
AK16,small_airport,Sunset Strip,303,NA,US,US-AK,Wasilla,AK16,,AK16,"61.52339935, -149.7149963"
AK17,small_airport,Glacierview Strip,1600,NA,US,US-AK,Homer,AK17,,AK17,"59.76359939575195, -151.22300720214844"
AK18,small_airport,Camp Point Airport,8,NA,US,US-AK,Homer,AK18,,AK18,"59.82849884033203, -153.08099365234375"
AK19,small_airport,Carl's Landing Airport,300,NA,US,US-AK,Talkeetna,AK19,,AK19,"62.17390060424805, -150.06399536132812"
AK20,small_airport,CD-3 Airstrip,7,NA,US,US-AK,Nuiqsut,AK20,,AK20,"70.420622, -150.886667"
AK21,small_airport,Nushagak Airport,40,NA,US,US-AK,Dillingham,AK21,,AK21,"59.132598876953125, -157.77699279785156"
AK22,small_airport,Lakloey Air Park,475,NA,US,US-AK,Fairbanks,AK22,,AK22,"64.82170104980469, -147.52200317382812"
AK24,small_airport,Hilltop Airport,420,NA,US,US-AK,Chugiak,AK24,,AK24,"61.41820145, -149.4389954"
AK25,small_airport,Piper Landing Airport,350,NA,US,US-AK,Wasilla,AK25,,AK25,"61.61750030517578, -149.61500549316406"
AK26,small_airport,Solomon State Field,25,NA,US,US-AK,Solomon,AK26,SOL,AK26,"64.5605, -164.4457"
AK27,small_airport,Valley Flying Crown Airport,400,NA,US,US-AK,Wasilla,AK27,,AK27,"61.642601013183594, -149.62399291992188"
AK28,small_airport,Chena Marina Airport,427,NA,US,US-AK,Fairbanks,AK28,,AK28,"64.81400299072266, -147.91900634765625"
AK29,small_airport,Reids Landing Airport,246,NA,US,US-AK,Houston,AK29,,AK29,"61.61259841918945, -149.8520050048828"
AK30,small_airport,Strawberry Point Airport,50,NA,US,US-AK,Cordova,AK30,,AK30,"60.391153, -146.097464"
AK31,small_airport,Swift Creek Airport,1225,NA,US,US-AK,Mccarthy,AK31,,AK31,"61.41120147705078, -143.00100708007812"
AK32,heliport,Oooguruk Island Heliport,27,NA,US,US-AK,Nuiqsut,PFNU,,AK32,"70.495422, -150.253467"
AK33,small_airport,Herendeen Bay Airport,20,NA,US,US-AK,Herendeen Bay,AK33,HED,AK33,"55.801399231, -160.899002075"
AK34,seaplane_base,Kashwitna Lake Seaplane Base,186,NA,US,US-AK,Willow,AK34,,AK34,"61.8353004456, -150.080001831"
AK35,heliport,Buffalo Row Heliport,1180,NA,US,US-AK,Delta Junction,AK35,,AK35,"64.0389022827, -145.738998413"
AK36,small_airport,Point Mac Airport,300,NA,US,US-AK,Point Mackenzie,AK36,,AK36,"61.43600082397461, -150.1219940185547"
AK37,heliport,Point Mackenzie Heliport,72,NA,US,US-AK,Point Mackenzie,AK37,,AK37,"61.249500274700004, -150.035995483"
AK38,heliport,Providence Hospital Heliport,140,NA,US,US-AK,Anchorage,AK38,,AK38,"61.188999176, -149.822006226"
AK39,small_airport,South Gasline Airport,381,NA,US,US-AK,Sterling,AK39,,AK39,"60.697200775146484, -150.17999267578125"
AK40,small_airport,Nixon Fork Mine Airport,1510,NA,US,US-AK,McGrath,AK40,,AK40,"63.229198455799995, -154.759994507"
AK41,small_airport,Greg'n Sage Airport,925,NA,US,US-AK,North Pole,AK41,,AK41,"64.54389953613281, -146.843994140625"
AK42,closed,Valley Hospital - Palmer Heliport,248,NA,US,US-AK,Palmer,,,,"61.600899, -149.106009"
AK43,seaplane_base,Jacobsen Lake Seaplane Base,350,NA,US,US-AK,Wasilla,AK43,,AK43,"61.5791015625, -149.539001465"
AK44,small_airport,Talkeetna Village Strip,346,NA,US,US-AK,Talkeetna,AK44,,AK44,"62.31890106201172, -150.11599731445312"
AK45,closed,Lost River 2 Airport,220,NA,US,US-AK,Lost River,,,,"65.4562, -167.1755"
AK46,small_airport,Abi Airport,750,NA,US,US-AK,Palmer,AK46,,AK46,"61.62879943847656, -149.04299926757812"
AK47,small_airport,Shawn Field,300,NA,US,US-AK,Wasilla,AK47,,AK47,"61.58570098876953, -149.56300354003906"
AK48,closed,"Valley Hospital, Wasilla Heliport",340,NA,US,US-AK,Wasilla,,,,"61.585202, -149.425004"
AK49,small_airport,Taylor Airport,440,NA,US,US-AK,Taylor,AK49,TWE,AK49,"65.6792984009, -164.798995972"
AK5,seaplane_base,Encelewski Lake Seaplane Base,230,NA,US,US-AK,Kasilof,AK5,,AK5,"60.25559997558594, -151.30299377441406"
AK50,small_airport,Sky Ranch At Pioneer Peak Airport,120,NA,US,US-AK,Palmer,AK50,,AK50,"61.55459976196289, -149.1439971923828"
AK51,small_airport,Wilder/Natwick LLC Airport,288,NA,US,US-AK,Port Alsworth,PAKX,,05K,"60.198567, -154.322789"
AK52,small_airport,Moen's Ranch Airport,582,NA,US,US-AK,Fairbanks,AK52,,AK52,"64.88890075683594, -147.53599548339844"
AK53,closed,Downwind Landing Airport,220,NA,US,US-AK,Palmer,,,,"61.582298, -148.996994"
AK54,small_airport,Stro's Airport,340,NA,US,US-AK,Wasilla,AK54,,AK54,"61.657100677490234, -149.3260040283203"
AK55,small_airport,Moose Run Airstrip,290,NA,US,US-AK,Soldotna,AK55,,AK55,"60.489200592041016, -150.802001953125"
AK56,seaplane_base,Tikchik Lodge Seaplane Base,304,NA,US,US-AK,Tikchik,AK56,KTH,AK56,"59.9631996155, -158.477005005"
AK57,seaplane_base,Long Lake Seaplane Base,180,NA,US,US-AK,Willow,AK57,,AK57,"61.7257003784, -150.091003418"
AK58,small_airport,Fairview West Airport,73,NA,US,US-AK,Wasilla,AK58,,AK58,"61.540000915527344, -149.5489959716797"
AK59,small_airport,King Ranch Airport,1350,NA,US,US-AK,Sutton,AK59,,AK59,"61.79560089111328, -148.35499572753906"
AK60,small_airport,Fort Jensen Airport,240,NA,US,US-AK,Jensens,AK60,,AK60,"57.885101318359375, -157.0970001220703"
AK61,small_airport,Stephan Lake Lodge Airport,1900,NA,US,US-AK,Talkeetna,AK61,,AK61,"62.69960021972656, -148.90699768066406"
AK62,seaplane_base,Naukati Bay Seaplane Base,0,NA,US,US-AK,Tuxekan Island,AK62,NKI,AK62,"55.849602, -133.227994"
AK63,small_airport,Pat-Mar Strip,246,NA,US,US-AK,Palmer,AK63,,AK63,"61.588600158691406, -149.14300537109375"
